0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0.90850,0.90751,0.90652,0.90553,0.90454,0.90356,0.90616,0.91893,0.93168,0.94439,0.95707,0.96971,0.98303,0.99714,1.01120,1.02519,1.03912,1.05298,1.06209,1.06722,1.07231,1.07738,1.08241,1.08740,1.09148,1.09431,1.09713,1.09992,1.10268,1.10542,1.10814,1.11291,1.11763,1.12231,1.12693,1.13149,1.13600,1.14094,1.14907,1.15709,1.16500,1.17279,1.18046,1.18802,1.19545,1.20344,1.21179,1.22000,1.22805,1.23595,1.24369,1.25128,1.25870,1.26596,1.27459,1.28325,1.29169,1.29992,1.30793,1.31572,1.32329,1.33063,1.33774,1.34463,1.35128,1.35770,1.36388,1.36983,1.37553,1.38100,1.38622,1.39119,1.39593,1.40041,1.40464,1.40863,1.41236,1.41584,1.41907,1.42204,1.42476,1.42722,1.42942,1.43137,1.43305,1.43448,1.43565,1.43656,1.43721,1.43760,1.43773
1.09623,1.09531,1.09440,1.09348,1.09256,1.09165,1.08843,1.07873,1.06904,1.05938,1.04975,1.04014,1.03102,1.02246,1.01393,1.00544,0.99699,0.98858,0.98197,0.97687,0.97180,0.96677,0.96177,0.95680,0.95178,0.94667,0.94160,0.93658,0.93160,0.92666,0.92177,0.91570,0.90970,0.90376,0.89789,0.89208,0.88635,0.88041,0.87274,0.86517,0.85771,0.85035,0.84311,0.83598,0.82896,0.82128,0.81317,0.80519,0.79737,0.78969,0.78217,0.77480,0.76759,0.76054,0.75284,0.74519,0.73774,0.73047,0.72340,0.71652,0.70984,0.70336,0.69708,0.69100,0.68513,0.67946,0.67400,0.66875,0.66372,0.65889,0.65428,0.64989,0.64571,0.64175,0.63802,0.63450,0.63120,0.62813,0.62528,0.62266,0.62026,0.61808,0.61614,0.61442,0.61293,0.61167,0.61064,0.60983,0.60926,0.60891,0.60880
