0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2.23736,2.23361,2.22986,2.22612,2.22238,2.21864,2.21359,2.20483,2.19609,2.18736,2.17867,2.17000,2.16992,2.17975,2.18954,2.19929,2.20899,2.21865,2.21980,2.21385,2.20794,2.20206,2.19622,2.19042,2.18291,2.17305,2.16327,2.15357,2.14396,2.13444,2.12501,2.11618,2.10744,2.09879,2.09024,2.08179,2.07345,2.06557,2.06022,2.05494,2.04974,2.04461,2.03955,2.03458,2.02969,2.02419,2.01829,2.01250,2.00681,2.00123,1.99576,1.99041,1.98516,1.98004,1.97647,1.97319,1.96999,1.96688,1.96385,1.96090,1.95804,1.95526,1.95257,1.94996,1.94744,1.94501,1.94267,1.94042,1.93827,1.93620,1.93422,1.93234,1.93055,1.92885,1.92725,1.92574,1.92433,1.92301,1.92179,1.92067,1.91964,1.91871,1.91787,1.91714,1.91650,1.91596,1.91551,1.91517,1.91492,1.91478,1.91473
0.59522,0.59495,0.59468,0.59442,0.59415,0.59388,0.59346,0.59259,0.59173,0.59088,0.59002,0.58917,0.58779,0.58581,0.58384,0.58188,0.57992,0.57798,0.57662,0.57574,0.57487,0.57401,0.57315,0.57230,0.57142,0.57050,0.56959,0.56869,0.56779,0.56691,0.56603,0.56473,0.56345,0.56218,0.56092,0.55968,0.55845,0.55712,0.55502,0.55295,0.55090,0.54889,0.54690,0.54495,0.54303,0.54070,0.53809,0.53553,0.53302,0.53056,0.52814,0.52578,0.52346,0.52120,0.51827,0.51531,0.51243,0.50961,0.50687,0.50421,0.50162,0.49911,0.49668,0.49432,0.49205,0.48985,0.48774,0.48571,0.48376,0.48189,0.48010,0.47840,0.47678,0.47525,0.47380,0.47244,0.47116,0.46997,0.46887,0.46785,0.46693,0.46608,0.46533,0.46466,0.46409,0.46360,0.46320,0.46289,0.46267,0.46253,0.46249
