0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1.96100,1.95358,1.94616,1.93874,1.93134,1.92394,1.91888,1.92042,1.92197,1.92350,1.92504,1.92656,1.92943,1.93385,1.93825,1.94262,1.94698,1.95132,1.95270,1.95162,1.95053,1.94946,1.94839,1.94733,1.94505,1.94109,1.93717,1.93328,1.92942,1.92560,1.92182,1.92423,1.92661,1.92896,1.93129,1.93359,1.93586,1.93752,1.93528,1.93308,1.93090,1.92876,1.92665,1.92457,1.92253,1.91919,1.91491,1.91072,1.90660,1.90256,1.89860,1.89472,1.89092,1.88721,1.88897,1.89147,1.89392,1.89630,1.89862,1.90088,1.90307,1.90519,1.90725,1.90925,1.91117,1.91303,1.91482,1.91655,1.91820,1.91978,1.92129,1.92273,1.92410,1.92540,1.92663,1.92778,1.92886,1.92987,1.93080,1.93167,1.93245,1.93316,1.93380,1.93437,1.93486,1.93527,1.93561,1.93587,1.93606,1.93617,1.93621
0.58093,0.58107,0.58120,0.58134,0.58147,0.58161,0.58131,0.57980,0.57830,0.57680,0.57530,0.57381,0.57231,0.57080,0.56929,0.56779,0.56630,0.56481,0.56352,0.56238,0.56124,0.56012,0.55900,0.55789,0.55674,0.55554,0.55435,0.55317,0.55200,0.55084,0.54969,0.54774,0.54580,0.54389,0.54200,0.54013,0.53829,0.53643,0.53430,0.53220,0.53013,0.52809,0.52609,0.52411,0.52217,0.51991,0.51744,0.51501,0.51262,0.51028,0.50799,0.50575,0.50355,0.50140,0.49837,0.49526,0.49224,0.48929,0.48641,0.48362,0.48091,0.47828,0.47573,0.47326,0.47087,0.46857,0.46635,0.46422,0.46218,0.46022,0.45835,0.45656,0.45487,0.45326,0.45174,0.45031,0.44897,0.44773,0.44657,0.44550,0.44453,0.44365,0.44286,0.44216,0.44156,0.44104,0.44062,0.44030,0.44006,0.43992,0.43988
